Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/QuestionnaireResponse-Example.IMMZ.D5.QuestionnaireResponse.4.json	1672	5	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	35	12	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-IMMZCRegisterClient.json	14824	6	0	0	0	0	0	22	0	18	0	0	0	0	0	0	0	0	0	0	152	522	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-IMMZD1ClientHistory.json	9252	5	0	0	0	0	0	26	0	13	0	0	0	0	0	0	0	1	0	0	124	315	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-IMMZD1ClientHistoryHepatitisB.json	3609	6	0	0	0	0	0	58	0	8	0	0	0	0	0	0	0	0	0	0	95	176	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-IMMZD1ClientHistoryMeasles.json	2581	5	0	0	0	0	0	43	0	8	0	0	0	0	0	0	0	0	0	0	85	163	0	0	0	0	2	1	1
fsh-generated/resources/StructureDefinition-IMMZD1ClientHistoryPolio.json	2873	4	0	0	0	0	0	61	0	8	0	0	0	0	0	0	0	0	0	0	87	161	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-IMMZD1ClientHistoryYellowFever.json	1531	5	0	0	0	0	0	35	0	7	0	0	0	0	0	0	0	0	0	0	73	128	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-IMMZD5CheckContraindications.json	2247	6	0	0	0	0	0	37	0	6	0	0	0	0	0	0	0	0	0	0	47	122	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ARVDrugs-values.json	743	5	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	14	302	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-Birthweight-values.json	858	4	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	13	341	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIVstatus-values.json	1027	5	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	48	525	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.C.DE5.json	827	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	14	283	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D.DE1.json	779	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	14	313	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D.DE107.json	1059	5	1	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	15	283	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D.DE115.json	1050	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	15	294	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-IMMZ.D.DE126.json	2807	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	26	318	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D.DE156.json	998	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	15	268	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D.DE161.json	2814	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	25	282	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D.DE18.json	321	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	260	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-IMMZ.D.DE19.json	319	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	254	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D.DE21.json	339	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	253	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D.DE22.json	335	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	252	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D.DE23.json	336	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	252	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D.DE25.json	365	4	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	11	254	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D.DE5.json	1730	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	20	269	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D.DE86.json	1200	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	17	260	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D.DE95.json	1325	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	17	267	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-IMMZ.D1.DE10.json	761	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	13	258	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D1.DE103.json	872	5	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	15	258	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D1.DE35.json	674	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	12	280	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D1.DE52.json	824	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	263	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D1.DE56.json	855	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	15	257	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D1.DE61.json	769	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	13	256	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D1.DE65.json	695	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	18	258	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-IMMZ.D1.DE68.json	939	5	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	23	261	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D1.DE73.json	1069	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	22	260	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D1.DE77.json	770	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	257	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D1.DE84.json	708	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	13	260	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D1.DE87.json	695	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	13	264	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.D1.DE99.json	742	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	262	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.Z.DE14.IPV.json	1533	5	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	16	455	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-IMMZ.Z.DE14.bOPV.json	874	4	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	12	450	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.Z.DE14.json	2556	5	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	20	477	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.Z.DE23.json	1059	5	1	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	15	259	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IMMZ.Z.DE6.json	2117	5	0	0	0	0	0	0	1	272	0	0	0	0	0	0	0	0	0	0	18	253	0	0	0	0	0	0	0
